start_time	seller_email	book_ISBN	is_auction	is_buy_it_now	condition	description	start_price	buy_it_now_price	title																			
1446723496	Margart.Haydon@duke.edu	393924963	0	1	Used		0	30.11	 Managerial Economics																			
1446730877	Carlotta.Schweitzer@duke.edu	393925536	0	1	Used		0	55.49	 Introduction to Sociology																			
1446758578	Ines.Cormier@duke.edu	393927024	0	1	Used		0	87.87	 Intermediate Microeconomics_  A Modern Approach																			
1446592550	Bette.Deherrera@duke.edu	393970833	0	1	Used		0	71.51	 Statistics																			
1446603371	Faustino.Delima@duke.edu	393975150	0	1	Used		0	32.89	 Macroeconomics																			
1446836667	Valeria.Ledoux@duke.edu	393977765	0	1	Used		0	89.26	 The Norton Field Guide To Writing																			
1446741682	Carma.Mccarroll@duke.edu	393978796	0	1	Used		0	72.43	 The Enjoyment of Music_ An Introduction to Perceptive Listening																			
1446827262	Janeth.Rufener@duke.edu	393979059	0	1	Used		0	114.42	 The Norton Anthology of American Literature/ 1820-1865																			
1446706248	Elaine.Valenza@duke.edu	393979962	0	1	Used		0	22.92	 The Personality Puzzle																			
1446796720	Joaquin.Rother@duke.edu	395977274	0	1	Used		0	95.43	 Geometry																			
1446727954	Lakendra.Featherston@duke.edu	443100349	0	1	Used		0	100.04	 Biochemistry Illustrated_ Biochemistry And Molecular Biology In The Post-genomic Era																			
1446757343	Benedict.Luong@duke.edu	471000779	0	1	Used		0	119.71	 Process Dynamics and Control																			
1446766487	Margie.Gandy@duke.edu	471120626	0	1	Used		0	94.62	 Stochastic Processes																			
1446683699	Stephanie.Lauro@duke.edu	471134767	0	1	Used		0	111.24	 Automatic Control Systems																			
1446590475	Homer.Gano@duke.edu	471152323	0	1	Used		0	116.11	 Fundamentals of Thermodynamics																			
1446547507	Cortez.Barfoot@duke.edu	471153680	0	1	Used		0	32.54	 Medical Instrumentation_ Application and Design																			
1446641751	Tomi.Neeld@duke.edu	471198269	0	1	Used		0	41.67	 Mathematical Methods in the Physical Sciences																			
1446701635	Shelby.Domino@duke.edu	471202312	0	1	Used		0	62.36	 Introduction to Fluid Mechanics																			
1446772613	Meredith.Vanguilder@duke.edu	047123009X	0	1	Used		0	114.3	 Government and Not-For-Profit Accounting_ Concepts and Practices																			
1446779502	Naomi.Dyke@duke.edu	471232319	0	1	Used		0	131.89	 Fundamentals of Physics_ Extended																			
1446622401	Chloe.Jeanpierre@duke.edu	471272140	0	1	Used		0	116.31	 Probability and Stochastic Processes_ A Friendly Introduction for Electrical and Computer Engineers																			
1446728020	Tam.Lawler@duke.edu	471274712	0	1	Used		0	80.29	 Fundamentals of Engineering Thermodynamics																			
1446869794	Judy.Shahan@duke.edu	471321680	0	1	Used		0	117.3	 Analysis and Design of Analog Integrated Circuits																			
1446790867	Georgia.Necessary@duke.edu	471348066	0	1	Used		0	32.27	 Systems Analysis and Design With Uml Version 2.0_ An Object-Oriented Approach																			
1446822786	Antonetta.Mccain@duke.edu	471393622	0	1	Used		0	30.72	 Spectrometric Identification of Organic Compounds																			
1446663163	Gertrude.Michie@duke.edu	471410772	0	1	Used		0	143.38	 Transport Phenomena																			
1446637414	Michaele.Mineo@duke.edu	471413895	0	1	Used		0	32.78	 Facilities Planning																			
1446646821	Ivette.Gorden@duke.edu	047141526X	0	1	Used		0	137.03	 Introduction To Solid State Physics																			
1446678969	Oliver.Gebo@duke.edu	471417998	0	1	Used		0	74.06	 Organic Chemistry																			
1446746083	Elina.Hong@duke.edu	471420840	0	1	Used		0	144.28	 Microbiology_ Principles and Explorations																			
1446623537	Minda.Banister@duke.edu	471433373	0	1	Used		0	28.88	 Elementary Numerical Analysis																			
1446751761	Shanelle.Dunson@duke.edu	471433381	0	1	Used		0	77.48	 Elementary Differential Equations and Boundary Value Problems																			
1446605482	Milton.Shears@duke.edu	047143339X	0	1	Used		0	112.04	 Elementary Differential Equations																			
1446650821	Winona.Owusu@duke.edu	471445770	0	1	Used		0	27.73	 Control Systems Engineering																			
1446496807	Luvenia.Digman@duke.edu	471445932	0	1	Used		0	141.87	 Theory And Design For Mechanical Measurements																			
1446598334	Hilde.Zamarripa@duke.edu	471450073	0	1	Used		0	116.56	 Cognition																			
1446496993	Mireya.Angel@duke.edu	471465801	0	1	Used		0	85.59	 Cell and Molecular Biology_ Concepts and Experiments																			
1446679020	Ethyl.Dirks@duke.edu	471470155	0	1	Used		0	54.51	 Heating/ Ventilating/ and Air Conditioning_ Analysis and Design																			
1446687374	Kum.Berke@duke.edu	471487287	0	1	Used		0	88.67	 Basic Engineering Circuit Analysis																			
1446648193	Diann.Peer@duke.edu	047148735X	0	1	Used		0	99.74	 Design And Analysis Of Experiments																			
1446603616	Krystin.Tuller@duke.edu	471488852	0	1	Used		0	132.85	 Advanced Engineering Mathematics																			
1446707029	Louis.Luttrell@duke.edu	471563374	0	1	Used		0	146.07	 Foundations of Multinational Financial Management																			
1446730885	Katherina.Dock@duke.edu	471655279	0	1	Used		0	128.5	 Financial Accounting																			
1446547381	Malcom.Santerre@duke.edu	471656313	0	1	Used		0	63.5	 Introduction to Statistical Quality Control																			
1446785526	Lashon.Schoepp@duke.edu	471661775	0	1	Used		0	56.61	 Fundamentals Of Machine Component Design																			
1446651781	Lorena.Hoy@duke.edu	471661783	0	1	Used		0	35.9	 Managerial Accounting_ Tools For Business Decision Making																			
1446623084	Shay.Soldner@duke.edu	471662933	0	1	Used		0	97.98	 Mathematics for Elementary Teachers_ A Contemporary Approach																			
1446664688	Shameka.Breedlove@duke.edu	471663158	0	1	Used		0	89.95	 Physics																			
1446790532	Youlanda.Vachon@duke.edu	471675822	0	1	Used		0	149.97	 Fundamentals of Fluid Mechanics																			
1446752104	Valentina.Mcdermott@duke.edu	471681709	0	1	Used		0	53.66	 Organizational Behavior																			
1446698979	Tianna.Kinnaird@duke.edu	471684767	0	1	Used		0	21	 Marketing Research Essentials																			
1446714333	Tressa.Ursery@duke.edu	471689343	0	1	Used		0	71.16	 Principles Of Anatomy And Physiology																			
1446574371	Jodee.Mangino@duke.edu	471692093	0	1	Used		0	89.13	 Operations Management																			
1446570295	Robena.Hiett@duke.edu	471692387	0	1	Used		0	124.59	 Abnormal Psychology																			
1446722751	Delorse.Kroh@duke.edu	471694665	0	1	Used		0	147.92	 Operating System Concepts																			
1446587589	Glayds.Steger@duke.edu	471705225	0	1	Used		0	108.61	 Information Technology For Management_ Transforming Organizations In The Digital Economy																			
1446683471	Sophia.Corprew@duke.edu	471715379	0	1	Used		0	85.06	 Project Management_ A Managerial Approach																			
1446568342	Irving.Canales@duke.edu	471730424	0	1	Used		0	33.54	 Introduction to Electric Circuits																			
1446775177	Gerry.Pappan@duke.edu	471730513	0	1	Used		0	47.22	 Financial Accounting_ Tools For Business Decision Making																			
1446619666	Laticia.Wilker@duke.edu	471736368	0	1	Used		0	61.25	 Introduction to Information Systems																			
1446560366	Nathanael.Richarson@duke.edu	471736961	0	1	Used		0	79.09	 Materials Science and Engineering_ An Introduction																			
1446852518	Giselle.Amorim@duke.edu	471737690	0	1	Used		0	45.29	 Multinational Financial Management																			
1446746916	Julietta.Shaughnessy@duke.edu	471749559	0	1	Used		0	53.75	 Intermediate Accounting																			
1446709538	Amada.Edenfield@duke.edu	471755303	0	1	Used		0	129.03	 Introductory Statistics_ Using Technolygy																			
1446711471	Gianna.Furlow@duke.edu	495005614	0	1	Used		0	116.19	 Sociology_ A Global Perspective																			
1446614958	Sari.Trafton@duke.edu	495011622	0	1	Used		0	25.43	 Meteorology Today																			
1446841354	Sanora.Bulter@duke.edu	495012033	0	1	Used		0	33.63	 Fundamentals of Organic Chemistry																			
1446531044	Nikki.Jumper@duke.edu	495031283	0	1	Used		0	63.44	 Essentials of Abnormal Psychology																			
1446858862	Ettie.Sommer@duke.edu	495093254	0	1	Used		0	117.46	 The Practice of Social Research																			
1446623203	Alaine.Mackey@duke.edu	495187062	0	1	Used		0	63.33	 World Politics_ Trend And Transformation																			
1446551098	Linh.Rask@duke.edu	521370957	0	1	Used		0	128.57	 The Art of Electronics																			
1446797869	Phylis.Shanahan@duke.edu	534209106	0	1	Used		0	86.89	 Applied Regression Analysis and Other Multivariable Methods																			
1446517836	Waneta.Beall@duke.edu	534229026	0	1	Used		0	89.89	 Principles of Biostatistics																			
1446723899	Alona.Ardito@duke.edu	534359450	0	1	Used		0	130.07	 Discrete Mathematics With Applications With Infotrac																			
1446621366	Diedre.Lefever@duke.edu	534378048	0	1	Used		0	116.99	 Fundamentals of Logic Design																			
1446634750	Antoine.Kimbro@duke.edu	534380581	0	1	Used		0	24.47	 Operations Research With Infotrac_ Applications and Algorithms																			
1446612465	Dulce.Stlawrence@duke.edu	534387438	0	1	Used		0	116.91	 Traffic and Highway Engineering																			
1446678764	Lessie.Hagaman@duke.edu	534389996	0	1	Used		0	148.57	 Organic Chemistry With Infotrac																			
1446644188	Lakiesha.Rome@duke.edu	534392008	0	1	Used		0	92.7	 Numerical Analysis with ILRN																			
1446639141	Marcell.Romeo@duke.edu	053439339X	0	1	Used		0	46.6	 Calculus																			
1446628041	Magnolia.Cheney@duke.edu	534399339	0	1	Used		0	71.67	 Probability and Statistics for Engineering and the Sciences With Infotrac																			
1446603253	Abbie.Hagerman@duke.edu	534405215	0	1	Used		0	110.09	 Biochemistry																			
1446639665	Neomi.Torgrimson@duke.edu	534408427	0	1	Used		0	50.75	 Physics for Scientists and Engineers With Infotrac																			
1446769184	Libbie.Waldron@duke.edu	534408966	0	1	Used		0	82.72	 Classical Dynamics of Particles and Systems																			
1446603830	Hue.Dahms@duke.edu	534417930	0	1	Used		0	44.56	 Mechanics of Materials With Infotrac																			
1446637124	Felicia.Devos@duke.edu	534418058	0	1	Used		0	24.16	 Elementary Survey Sampling																			
1446629559	Lorette.Bleich@duke.edu	534418783	0	1	Used		0	52.82	 A First Course In Differential Equations With Modeling Applications																			
1446591543	Tyisha.Schulenberg@duke.edu	534491243	0	1	Used		0	33.13	 Statistics For Management And Economics With Infotrac																			
1446697896	Ellan.Dorado@duke.edu	053449143X	0	1	Used		0	139.82	 Principles Of Physics_ A Calculus-based Text																			
1446646979	Catharine.Moreno@duke.edu	534492142	0	1	Used		0	50.33	 Finite Mathematics For The Managerial/ Life/ And Social Sciences With Ilrn Tutorial																			
1446668137	Angella.Navarrete@duke.edu	534536050	0	1	Used		0	148.43	 Theory and Practice of Counseling and Psychotherapy																			
1446634099	Miguelina.Recker@duke.edu	534553818	0	1	Used		0	53.96	 Life-span Human Development																			
1446498335	Ericka.Chatmon@duke.edu	534554016	0	1	Used		0	144.04	 An Introduction To The History Of Psychology With Infotrac																			
1446526900	Santana.Petterson@duke.edu	534558100	0	1	Used		0	128.65	 Perception																			
1446610166	Issac.Simek@duke.edu	534559867	0	1	Used		0	29	 Advanced Nutrition and Human Metabolism																			
1446708918	Hyo.Goldblatt@duke.edu	534585051	0	1	Used		0	106.59	 A Concise Introduction to Logic																			
1446703086	Mae.Kerby@duke.edu	534589626	0	1	Used		0	113.37	 Introduction to Psychology																			
1446638964	Jodie.Pedroza@duke.edu	534589898	0	1	Used		0	60.06	 Nutrition Through The Life Cycle With Infotrac																			
1446831139	Dalton.Ruoff@duke.edu	534590535	0	1	Used		0	61.8	 Comparative Politics_ Domestic Responses To Global Challenges																			
1446752569	Azalee.Coaxum@duke.edu	534600085	0	1	Used		0	71.57	 Western Civilization With Infotrac																			
1446745121	Walker.Ekberg@duke.edu	053460725X	0	1	Used		0	43.42	 Development through Life_ A Psychosocial Approach																			
1446801624	Guillermina.Guthridge@duke.edu	534607950	0	1	Used		0	22.33	 Groups With Infotrac_ Process And Practice																			
1446670307	Cara.Baham@duke.edu	534608590	0	1	Used		0	50.28	 Psychology Applied To Modern Life_ Adjustment In The 21st Century																			
1446664041	Florida.Pintor@duke.edu	534618596	0	1	Used		0	129.97	 Marriages And Families_ Making Choices In A Diverse Soceity With Infotrac																			
1446835085	Harriette.Swafford@duke.edu	534621678	0	1	Used		0	62.15	 Foundations_ A Reader For New College Students With Infotrac																			
1446551697	Sheree.La@duke.edu	534948847	0	1	Used		0	115.11	 Unit Operations and Processes in Environmental Engineering																			
1446549832	Barbra.Stiles@duke.edu	534950973	0	1	Used		0	65.61	 Introduction To The Theory Of Computation																			
1446770074	Winston.Abbott@duke.edu	534997236	0	1	Used		0	136.9	 College Physics																			
1446556846	Landon.Getman@duke.edu	053499766X	0	1	Used		0	76.29	 Chemistry And Chemical Reactivity																			
1446576058	Jerry.Latz@duke.edu	618400508	0	1	Used		0	138.19	 Elementary Linear Algebra																			
1446834455	Marylyn.Petrovich@duke.edu	619215267	0	1	Used		0	21.89	 Information Technology Project Management																			
1446589125	Amada.Persaud@duke.edu	061921743X	0	1	Used		0	130.9	 Network+ Guide To Networks																			
1446659701	Tu.Pastor@duke.edu	619255749	0	1	Used		0	102.5	 Microsoft Office 2003_Introductory Concepts And Techniques Word 2003/ Excel 2003/ Access 2003/ Powerpoint																			
1446567779	Gerard.Claeys@duke.edu	716715449	0	1	Used		0	41.71	 Exploring Psychology																			
1446597225	Tatiana.Hollabaugh@duke.edu	716743396	0	1	Used		0	97.43	 Lehninger Principles of Biochemistry																			
1446719894	Velia.Ketron@duke.edu	716743663	0	1	Used		0	122.31	 Molecular Cell Biology																			
1446655029	Rachal.Doty@duke.edu	716752298	0	1	Used		0	88.93	 Microeconomics																			
1446790948	Ruben.Liedtke@duke.edu	716752379	0	1	Used		0	23.47	 Macroeconomics																			
1446650493	Xavier.Stiner@duke.edu	716757060	0	1	Used		0	115.74	 The Developing Person Through the Life Span																			
1446861554	Ramonita.Lyke@duke.edu	716758814	0	1	Used		0	77.48	 Basic Practice of Statistics																			
1446584401	Nadine.Holtzen@duke.edu	716764008	0	1	Used		0	74.32	 Introduction To The Practice Of Statistics																			
1446634733	Maida.Laursen@duke.edu	716764466	0	1	Used		0	149.59	 Psychology																			
1446535999	Felicia.Miley@duke.edu	716791595	0	1	Used		0	99.44	 The Developing Human Though The Life Span																			
1446857729	Vanessa.Meininger@duke.edu	721601871	0	1	Used		0	32.06	 Pathologic Basis of Disease																			
1446565556	Janean.Caverly@duke.edu	721602401	0	1	Used		0	124.71	 Textbook Of Medical Physiology																			
1446633002	Sid.Bitner@duke.edu	721690033	0	1	Used		0	69.72	 Oral & Maxillofacial Pathology																			
1446576068	Marsha.Satterlee@duke.edu	721697577	0	1	Used		0	71.13	 Language of Medicine																			
1446533899	Teisha.Greaney@duke.edu	721697739	0	1	Used		0	54.16	 Physical Examination and Health Assessment																			
1446715472	Vernita.Lopinto@duke.edu	750661682	0	1	Used		0	100.43	 Materials Selection In Mechanical Design																			
1446501930	Blossom.Dewall@duke.edu	076192261X	0	1	Used		0	83.35	 Gender/ Race and Class in Media_ A Text Reader																			
1446768266	Lakita.Martel@duke.edu	781736390	0	1	Used		0	134.3	 Clinically Oriented Anatomy																			
1446669459	Marhta.Robards@duke.edu	805306552	0	1	Used		0	51.99	 Microbial Ecology_ Fundamentals and Applications																			
1446758987	Mozell.Bronk@duke.edu	805330151	0	1	Used		0	23.86	 Chemistry_ An Introduction to General/ Organic/ and Biological Chemistry																			
1446613047	Takisha.Okamoto@duke.edu	080534635X	0	1	Used		0	85.02	 Molecular Biology of the Gene																			
1446687230	Madelene.Winans@duke.edu	805346651	0	1	Used		0	81.94	 Igenetics_ A Molecular Approach																			
1446565121	Vivienne.Ali@duke.edu	805346805	0	1	Used		0	64.34	 World of the Cell																			
1446557842	Eulah.Diggins@duke.edu	805347909	0	1	Used		0	135.6	 Microbiology																			
1446657546	Jeremiah.Sant@duke.edu	805348301	0	1	Used		0	109	 Elements of Ecology																			
1446802994	Tabitha.Comstock@duke.edu	805359095	0	1	Used		0	31.72	 Human Anatomy & Physiology																			
1446755925	Sara.Begum@duke.edu	805366245	0	1	Used		0	63.1	 Biology																			
1446760945	Branden.Murphree@duke.edu	805368515	0	1	Used		0	97.73	 Human Physiology_ An Integrated Approach																			
1446643692	Luanne.Rowton@duke.edu	080537146X	0	1	Used		0	67.72	 Biology																			
1446630814	Augusta.Hartin@duke.edu	805371605	0	1	Used		0	74.25	 Biology_ Concepts & Connections																			
1446792995	Maricruz.Nerney@duke.edu	805372105	0	1	Used		0	113.09	 Human Anatomy																			
1446580613	Millie.Timoteo@duke.edu	805372539	0	1	Used		0	142.64	 Human Anatomy & Physiology_ Cat Version																			
1446708551	Eddie.Grim@duke.edu	805372806	0	1	Used		0	131.04	 Fundamentals of Anatomy & Physiology																			
1447050034	Caron.Abelson@duke.edu	324405421	0	1	Used		0	96.45	 Organization Theory And Design																			
1447017256	Georgeann.Cisco@duke.edu	393924963	0	1	Used		0	28.11	 Managerial Economics																			
1447024637	Renay.Julien@duke.edu	393925536	0	1	Used		0	53.49	 Introduction to Sociology																			
1447052338	Dot.Edward@duke.edu	393927024	0	1	Used		0	85.87	 Intermediate Microeconomics_  A Modern Approach																			
1446886310	Linwood.Paige@duke.edu	393970833	0	1	Used		0	69.51	 Statistics																			
1446897131	Will.Zamora@duke.edu	393975150	0	1	Used		0	30.89	 Macroeconomics																			
1447130427	Kourtney.Garduno@duke.edu	393977765	0	1	Used		0	87.26	 The Norton Field Guide To Writing																			
1447035442	Elnora.Karg@duke.edu	393978796	0	1	Used		0	70.43	 The Enjoyment of Music_ An Introduction to Perceptive Listening																			
1447121022	Eldridge.Obannon@duke.edu	393979059	0	1	Used		0	112.42	 The Norton Anthology of American Literature/ 1820-1865																			
1447000008	Carmelia.Showalter@duke.edu	393979962	0	1	Used		0	20.92	 The Personality Puzzle																			
1447090480	Hector.Huggard@duke.edu	395977274	0	1	Used		0	93.43	 Geometry																			
1447021714	Mollie.Pietrzak@duke.edu	443100349	0	1	Used		0	98.04	 Biochemistry Illustrated_ Biochemistry And Molecular Biology In The Post-genomic Era																			
1447051103	Stevie.Michalik@duke.edu	471000779	0	1	Used		0	117.71	 Process Dynamics and Control																			
1447060247	Harriette.Donaghy@duke.edu	471120626	0	1	Used		0	92.62	 Stochastic Processes																			
1446977459	Jacquelyn.Bogle@duke.edu	471134767	0	1	Used		0	109.24	 Automatic Control Systems																			
1446884235	Felipe.Eisenbarth@duke.edu	471152323	0	1	Used		0	114.11	 Fundamentals of Thermodynamics																			
1446841267	Hilda.Dieter@duke.edu	471153680	0	1	Used		0	30.54	 Medical Instrumentation_ Application and Design																			
1446935511	Elza.Saucier@duke.edu	471198269	0	1	Used		0	39.67	 Mathematical Methods in the Physical Sciences																			
1446995395	Branda.Brueggeman@duke.edu	471202312	0	1	Used		0	60.36	 Introduction to Fluid Mechanics																			
1447066373	Enriqueta.Sexton@duke.edu	047123009X	0	1	Used		0	112.3	 Government and Not-For-Profit Accounting_ Concepts and Practices																			
1447073262	Jillian.Pavia@duke.edu	471232319	0	1	Used		0	129.89	 Fundamentals of Physics_ Extended																			
1446916161	Reiko.Jaffe@duke.edu	471272140	0	1	Used		0	114.31	 Probability and Stochastic Processes_ A Friendly Introduction for Electrical and Computer Engineers																			
1447021780	Kendall.Matos@duke.edu	471274712	0	1	Used		0	78.29	 Fundamentals of Engineering Thermodynamics																			
1447163554	Elaine.Matus@duke.edu	471321680	0	1	Used		0	115.3	 Analysis and Design of Analog Integrated Circuits																			
1447084627	Lovetta.Stamey@duke.edu	471348066	0	1	Used		0	30.27	 Systems Analysis and Design With Uml Version 2.0_ An Object-Oriented Approach																			
1447116546	Howard.Branco@duke.edu	471393622	0	1	Used		0	28.72	 Spectrometric Identification of Organic Compounds																			
1446956923	Particia.Landeros@duke.edu	471410772	0	1	Used		0	141.38	 Transport Phenomena																			
1446931174	Adena.Shelman@duke.edu	471413895	0	1	Used		0	30.78	 Facilities Planning																			
1446940581	Gregory.Niemi@duke.edu	047141526X	0	1	Used		0	135.03	 Introduction To Solid State Physics																			
1446972729	Loyce.Oconnor@duke.edu	471417998	0	1	Used		0	72.06	 Organic Chemistry																			
1447039843	Lakia.Daniell@duke.edu	471420840	0	1	Used		0	142.28	 Microbiology_ Principles and Explorations																			
1446917297	Gale.Fleener@duke.edu	471433373	0	1	Used		0	26.88	 Elementary Numerical Analysis																			
1447045521	Roberto.Derksen@duke.edu	471433381	0	1	Used		0	75.48	 Elementary Differential Equations and Boundary Value Problems																			
1446899242	Jackson.Blazer@duke.edu	047143339X	0	1	Used		0	110.04	 Elementary Differential Equations																			
1446944581	Marylyn.Lippold@duke.edu	471445770	0	1	Used		0	25.73	 Control Systems Engineering																			
1446790567	Myrta.Kain@duke.edu	471445932	0	1	Used		0	139.87	 Theory And Design For Mechanical Measurements																			
1446892094	Tyra.Brawn@duke.edu	471450073	0	1	Used		0	114.56	 Cognition																			
1446790753	Andree.Alongi@duke.edu	471465801	0	1	Used		0	83.59	 Cell and Molecular Biology_ Concepts and Experiments																			
1446972780	Nell.Goldberg@duke.edu	471470155	0	1	Used		0	52.51	 Heating/ Ventilating/ and Air Conditioning_ Analysis and Design																			
1446981134	Marceline.Goe@duke.edu	471487287	0	1	Used		0	86.67	 Basic Engineering Circuit Analysis																			
1446941953	Stacia.Husain@duke.edu	047148735X	0	1	Used		0	97.74	 Design And Analysis Of Experiments																			
1446897376	Arlie.Bolenbaugh@duke.edu	471488852	0	1	Used		0	130.85	 Advanced Engineering Mathematics																			
1447000789	Christia.Umland@duke.edu	471563374	0	1	Used		0	144.07	 Foundations of Multinational Financial Management																			
1447024645	Becky.Ayer@duke.edu	471655279	0	1	Used		0	126.5	 Financial Accounting																			
1446841141	Kendrick.Waterfield@duke.edu	471656313	0	1	Used		0	61.5	 Introduction to Statistical Quality Control																			
1447079286	Clara.Ordway@duke.edu	471661775	0	1	Used		0	54.61	 Fundamentals Of Machine Component Design																			
1446945541	Brynn.Veliz@duke.edu	471661783	0	1	Used		0	33.9	 Managerial Accounting_ Tools For Business Decision Making																			
1446916844	Kellee.Guillory@duke.edu	471662933	0	1	Used		0	95.98	 Mathematics for Elementary Teachers_ A Contemporary Approach																			
1446958448	Dale.Knebel@duke.edu	471663158	0	1	Used		0	87.95	 Physics																			
1447084292	Felisa.Pete@duke.edu	471675822	0	1	Used		0	147.97	 Fundamentals of Fluid Mechanics																			
1447045864	Nevada.Kimber@duke.edu	471681709	0	1	Used		0	51.66	 Organizational Behavior																			
1446992739	Lakenya.Ord@duke.edu	471684767	0	1	Used		0	19	 Marketing Research Essentials																			
1447008093	Ashely.Owens@duke.edu	471689343	0	1	Used		0	69.16	 Principles Of Anatomy And Physiology																			
1446868131	Ramon.Lige@duke.edu	471692093	0	1	Used		0	87.13	 Operations Management																			
1446864055	Clair.Splawn@duke.edu	471692387	0	1	Used		0	122.59	 Abnormal Psychology																			
1447016511	Shelba.Kissell@duke.edu	471694665	0	1	Used		0	145.92	 Operating System Concepts																			
1446881349	Barbara.Estey@duke.edu	471705225	0	1	Used		0	106.61	 Information Technology For Management_ Transforming Organizations In The Digital Economy																			
1446977231	Oswaldo.Keim@duke.edu	471715379	0	1	Used		0	83.06	 Project Management_ A Managerial Approach																			
1446862102	Synthia.Bhatt@duke.edu	471730424	0	1	Used		0	31.54	 Introduction to Electric Circuits																			
1447068937	Sheilah.Mone@duke.edu	471730513	0	1	Used		0	45.22	 Financial Accounting_ Tools For Business Decision Making																			
1446913426	Yulanda.Abram@duke.edu	471736368	0	1	Used		0	59.25	 Introduction to Information Systems																			
1446854126	Marilynn.Bickett@duke.edu	471736961	0	1	Used		0	77.09	 Materials Science and Engineering_ An Introduction																			
1447146278	Darline.Boyton@duke.edu	471737690	0	1	Used		0	43.29	 Multinational Financial Management																			
1447040676	Alfonzo.Lopez@duke.edu	471749559	0	1	Used		0	51.75	 Intermediate Accounting																			
1447003298	Carey.Santoyo@duke.edu	471755303	0	1	Used		0	127.03	 Introductory Statistics_ Using Technolygy																			
1447005231	Colton.Gilchrist@duke.edu	495005614	0	1	Used		0	114.19	 Sociology_ A Global Perspective																			
1446908718	Ambrose.Homeyer@duke.edu	495011622	0	1	Used		0	23.43	 Meteorology Today																			
1447135114	Isaac.Sharman@duke.edu	495012033	0	1	Used		0	31.63	 Fundamentals of Organic Chemistry																			
1446944784	Aleisha.Beer@duke.edu	495015997	0	1	Used		0	96.28	495015997																			
1446824804	Linnie.Blais@duke.edu	495031283	0	1	Used		0	61.44	 Essentials of Abnormal Psychology																			
1447152622	Lorriane.Freed@duke.edu	495093254	0	1	Used		0	115.46	 The Practice of Social Research																			
1446916963	Alverta.Fiorito@duke.edu	495187062	0	1	Used		0	61.33	 World Politics_ Trend And Transformation																			
1446844858	Marlena.Babb@duke.edu	521370957	0	1	Used		0	126.57	 The Art of Electronics																			
1447091629	Margurite.Klingman@duke.edu	534209106	0	1	Used		0	84.89	 Applied Regression Analysis and Other Multivariable Methods																			
1446811596	Dean.Wittmer@duke.edu	534229026	0	1	Used		0	87.89	 Principles of Biostatistics																			
1447017659	Leighann.Cruickshank@duke.edu	534359450	0	1	Used		0	128.07	 Discrete Mathematics With Applications With Infotrac																			
1446915126	Trudy.Borgen@duke.edu	534378048	0	1	Used		0	114.99	 Fundamentals of Logic Design																			
1446928510	Julianna.Wurster@duke.edu	534380581	0	1	Used		0	22.47	 Operations Research With Infotrac_ Applications and Algorithms																			
1446906225	Dwayne.Seal@duke.edu	534387438	0	1	Used		0	114.91	 Traffic and Highway Engineering																			
1446972524	Jerrold.Vanderhorst@duke.edu	534389996	0	1	Used		0	146.57	 Organic Chemistry With Infotrac																			
1446937948	Tomi.Maggio@duke.edu	534392008	0	1	Used		0	90.7	 Numerical Analysis with ILRN																			
1446932901	Isreal.Urban@duke.edu	053439339X	0	1	Used		0	44.6	 Calculus																			
1446921801	Eileen.Chess@duke.edu	534399339	0	1	Used		0	69.67	 Probability and Statistics for Engineering and the Sciences With Infotrac																			
1446897013	Lauran.Summerville@duke.edu	534405215	0	1	Used		0	108.09	 Biochemistry																			
1446933425	Keven.Conlon@duke.edu	534408427	0	1	Used		0	48.75	 Physics for Scientists and Engineers With Infotrac																			
1447062944	Sarita.Barto@duke.edu	534408966	0	1	Used		0	80.72	 Classical Dynamics of Particles and Systems																			
1446897590	Michell.Notaro@duke.edu	534417930	0	1	Used		0	42.56	 Mechanics of Materials With Infotrac																			
1446930884	Lindsey.Pendergraft@duke.edu	534418058	0	1	Used		0	22.16	 Elementary Survey Sampling																			
1446923319	Clement.Croston@duke.edu	534418783	0	1	Used		0	50.82	 A First Course In Differential Equations With Modeling Applications																			
1446885303	Melissa.Lytton@duke.edu	534491243	0	1	Used		0	31.13	 Statistics For Management And Economics With Infotrac																			
1446991656	Leonarda.Joyal@duke.edu	053449143X	0	1	Used		0	137.82	 Principles Of Physics_ A Calculus-based Text																			
1446940739	Eugenia.Willmon@duke.edu	534492142	0	1	Used		0	48.33	 Finite Mathematics For The Managerial/ Life/ And Social Sciences With Ilrn Tutorial																			
1446961897	Claudine.Ortega@duke.edu	534536050	0	1	Used		0	146.43	 Theory and Practice of Counseling and Psychotherapy																			
1446927859	Adelina.Annunziata@duke.edu	534553818	0	1	Used		0	51.96	 Life-span Human Development																			
1446792095	Creola.Deveau@duke.edu	534554016	0	1	Used		0	142.04	 An Introduction To The History Of Psychology With Infotrac																			
1446820660	Lowell.Hopple@duke.edu	534558100	0	1	Used		0	126.65	 Perception																			
1446903926	Sheila.Sheley@duke.edu	534559867	0	1	Used		0	27	 Advanced Nutrition and Human Metabolism																			
1447002678	Rima.Mcnamara@duke.edu	534585051	0	1	Used		0	104.59	 A Concise Introduction to Logic																			
1447335154	Grisel.Tomasek@duke.edu	324405421	0	1	Used		0	99.45	 Organization Theory And Design																			
1447302376	Nakita.Berrios@duke.edu	393924963	0	1	Used		0	31.11	 Managerial Economics																			
1447309757	Byron.Leek@duke.edu	393925536	0	1	Used		0	56.49	 Introduction to Sociology																			
